Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 13,78.57142857142857,100.0,85.71428571428571,85.71428571428571,90.9090909090909,88.18181818181817,67
Sha Tin 6,76.92307692307693,76.92307692307693,61.53846153846154,58.333333333333336,83.33333333333334,71.41025641025642,57
SocGen Squash,40.0,42.857142857142854,64.28571428571429,66.66666666666666,75.0,57.76190476190477,63
HKIS Div 13,27.27272727272727,45.45454545454545,50.0,62.5,100.0,57.04545454545455,42
Fusion Squash Club 2,50.0,66.66666666666666,41.66666666666667,54.54545454545454,66.66666666666666,55.9090909090909,56
Energy Squash Club 2,8.333333333333332,75.0,91.66666666666666,54.54545454545454,33.33333333333333,52.57575757575758,53
X-Alpha 5,72.72727272727273,20.0,40.0,40.0,37.5,42.04545454545455,49
Energy Squash Club 1,50.0,30.76923076923077,61.53846153846154,36.36363636363637,28.57142857142857,41.44855144855145,58
i-Mask Advance Squash Club 5,80.0,50.0,30.0,0.0,25.0,37.0,39
Kinetic 4,64.28571428571429,14.285714285714285,35.714285714285715,30.76923076923077,37.5,36.510989010989015,63
Yuen Long District Sports Association Limited,30.76923076923077,8.333333333333332,18.181818181818183,44.44444444444444,37.5,27.845765345765347,53
Happy Squash 4,23.076923076923077,61.53846153846154,7.6923076923076925,33.33333333333333,9.090909090909092,26.946386946386944,62
