,Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
0,United Services Recreation Club 2,v,Sha Tin Squash Rackets Club 2,United Services Recreation Club,19:00,"3-2(3-1,2-3,3-1,3-1,0-3)",1,09/10/2023
1,Global Squash 1,v,Kowloon Cricket Club 8,HK Squash Centre,19:00,"4-1(3-0,3-1,3-0,2-3,3-1)",1,09/10/2023
2,Hong Kong Football Club 8A,v,Hong Kong Football Club 8B,Hong Kong Football Club,19:00,"4-1(3-0,3-2,3-0,0-3,3-0)",1,09/10/2023
3,Hong Kong Cricket Club 3,v,Hong Kong Cricket Club 4,Hong Kong Cricket Club,19:00,"4-1(3-0,3-0,3-2,3-1,0-3)",1,09/10/2023
4,Physical Chess 2,v,[BYE],,,,1,09/10/2023
5,Hong Kong Cricket Club 4,v,Global Squash 1,Hong Kong Cricket Club,19:00,"1-4(1-3,0-3,1-3,2-3,3-1)",2,16/10/2023
6,Hong Kong Football Club 8B,v,Hong Kong Cricket Club 3,Hong Kong Football Club,19:00,"1-4(2-3,2-3,3-2,0-3,0-3)",2,16/10/2023
7,Sha Tin Squash Rackets Club 2,v,Hong Kong Football Club 8A,Cornwall Street Squash Centre,19:00,"1-4(2-3,0-3,3-0,1-3,2-3)",2,16/10/2023
8,Physical Chess 2,v,United Services Recreation Club 2,Cornwall Street Squash Centre,19:00,"1-4(1-3,0-3,1-3,0-3,3-2)",2,16/10/2023
9,Kowloon Cricket Club 8,v,[BYE],,,,2,16/10/2023
10,Hong Kong Football Club 8A,v,Physical Chess 2,Hong Kong Football Club,19:00,"3-2(3-1,0-3,3-2,0-3,3-1)",3,30/10/2023
11,Hong Kong Cricket Club 3,v,Sha Tin Squash Rackets Club 2,Hong Kong Cricket Club,19:00,"4-1(3-0,0-3,3-0,3-0,3-0)",3,30/10/2023
12,Global Squash 1,v,Hong Kong Football Club 8B,HK Squash Centre,19:00,"5-0(3-0,3-0,3-0,3-2,3-2)",3,30/10/2023
13,Kowloon Cricket Club 8,v,Hong Kong Cricket Club 4,Kowloon Cricket Club,19:00,"4-1(3-2,3-1,3-2,2-3,3-0)",3,30/10/2023
14,United Services Recreation Club 2,v,[BYE],,,,3,30/10/2023
15,Kowloon Cricket Club 8,v,Hong Kong Football Club 8B,Kowloon Cricket Club,19:00,"2-3(3-1,3-0,0-3,0-3,2-3)",4,06/11/2023
16,Sha Tin Squash Rackets Club 2,v,Global Squash 1,Cornwall Street Squash Centre,19:00,"2-3(0-3,3-0,1-3,3-0,2-3)",4,06/11/2023
17,Physical Chess 2,v,Hong Kong Cricket Club 3,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-2,1-3,3-0,3-0)",4,06/11/2023
18,United Services Recreation Club 2,v,Hong Kong Football Club 8A,United Services Recreation Club,19:00,"1-4(2-3,2-3,3-1,2-3,0-3)",4,06/11/2023
19,Hong Kong Cricket Club 4,v,[BYE],,,,4,06/11/2023
20,United Services Recreation Club 2,v,Hong Kong Cricket Club 3,United Services Recreation Club,19:00,"4-1(3-1,3-0,3-2,2-3,3-0)",5,13/11/2023
21,Global Squash 1,v,Physical Chess 2,HK Squash Centre,19:00,"2-3(3-1,0-3,2-3,1-3,3-1)",5,13/11/2023
22,Sha Tin Squash Rackets Club 2,v,Kowloon Cricket Club 8,Cornwall Street Squash Centre,19:00,"2-3(0-3,3-0,1-3,3-2,2-3)",5,13/11/2023
23,Hong Kong Cricket Club 4,v,Hong Kong Football Club 8B,Hong Kong Cricket Club,19:00,"4-1(3-0,3-0,0-3,3-1,3-2)",5,13/11/2023
24,Hong Kong Football Club 8A,v,[BYE],,,,5,13/11/2023
25,Sha Tin Squash Rackets Club 2,v,Hong Kong Cricket Club 4,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-0,3-0,3-0,0-3)",6,20/11/2023
26,Physical Chess 2,v,Kowloon Cricket Club 8,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-2,3-0,0-3,3-0)",6,20/11/2023
27,United Services Recreation Club 2,v,Global Squash 1,United Services Recreation Club,19:00,"3-2(0-3,3-1,2-3,3-0,3-2)",6,20/11/2023
