Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Royal Hong Kong Yacht Club Div 12,100.0,100.0,100.0,66.66666666666666,100.0,93.33333333333333,15.0
Star River 1,100.0,100.0,100.0,100.0,0.0,80.0,10.0
Hong Kong Football Club 12B,100.0,50.0,50.0,100.0,50.0,70.0,10.0
Physical Chess 4,50.0,50.0,50.0,50.0,100.0,60.0,10.0
Winter Warriors,50.0,50.0,100.0,0.0,100.0,60.0,9.0
CSD Squash Team,100.0,100.0,0.0,0.0,0.0,40.0,7.0
Global Squash 2,0.0,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333,33.33333333333333,15.0
Latecomers,50.0,0.0,0.0,100.0,0.0,30.0,6.0
Hong Kong Football Club 12A,0.0,0.0,50.0,50.0,0.0,20.0,10.0
Sha Tin 5,0.0,0.0,0.0,0.0,100.0,20.0,5.0
SKCSC Div 12,0.0,33.33333333333333,0.0,0.0,33.33333333333333,13.333333333333332,15.0
