Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Kan Ken Chun Kit,SKCSC M4,26.5,159,6,6,0,M4,1.0
2,Au Siu Fai,Hong Kong Football Club M4A,24.86,174,7,6,1,M4,0.8571428571428571
3,Lin Chun Wah,WAKO,24.5,147,6,5,1,M4,0.8333333333333334
4,Li Wilson Wai Shun,Bolton,22.8,114,5,4,1,M4,0.8
5,Poole-Wilson Michael,Hong Kong Cricket Club M4,21.6,216,10,6,4,M4,0.6
6,Mong Hoi Ching Norman,SKCSC M4,20.73,228,11,9,2,M4,0.8181818181818182
7,Kirpalani Arun,Hong Kong Football Club M4B,20.4,102,5,4,1,M4,0.8
8,Chow Kar Wah,Hong Kong Football Club M4A,20.14,141,7,5,2,M4,0.7142857142857143
9,Ford Anthony,Hong Kong Football Club M4A,19.88,159,8,6,2,M4,0.75
10,Dansanghani Rahul,Hong Kong Football Club M4B,19.71,138,7,6,1,M4,0.8571428571428571
11,Lai Kwok Wai Wilfred,United Services Recreation Club M4,19.09,210,11,5,6,M4,0.45454545454545453
12,Choy Yuk Kwong Donnie,Kowloon Cricket Club M4,18.75,150,8,7,1,M4,0.875
13,Mok Sui Kei,WAKO,18.43,129,7,7,0,M4,1.0
14,Kundamal Dhiraj,Kowloon Cricket Club M4,18.0,90,5,3,2,M4,0.6
15,Rundle David Christopher,Hong Kong Football Club M4B,17.5,105,6,2,4,M4,0.3333333333333333
16,Bernard Edwin,Hong Kong Cricket Club M4,17.0,153,9,5,4,M4,0.5555555555555556
17,Chan Dave Chi Keung,Hong Kong Football Club M4B,17.0,102,6,3,3,M4,0.5
18,Leung Chi Wang Christopher,Royal Hong Kong Yacht Club M4,16.12,129,8,2,6,M4,0.25
19,Brien Peter Wilhelm Hubert,Hong Kong Club Blue,16.0,96,6,1,5,M4,0.16666666666666666
20,Yiu Sai Ngoi,WAKO,15.67,141,9,4,5,M4,0.4444444444444444
21,Yam Ken Luen Kai,United Services Recreation Club M4,15.6,78,5,4,1,M4,0.8
22,Samtani Rakesh,Kowloon Cricket Club M4,15.5,93,6,4,2,M4,0.6666666666666666
22,Lai Tsz Pang,WAKO,15.5,93,6,4,2,M4,0.6666666666666666
24,Bachani Vinay Suresh,Kowloon Cricket Club M4,15.38,123,8,2,6,M4,0.25
25,Otero Somoza Juan Angel,Hong Kong Football Club M4A,15.0,105,7,4,3,M4,0.5714285714285714
26,Wright Martin,Bolton,14.7,147,10,4,6,M4,0.4
27,Leung Michael Yan Por,SKCSC M4,14.62,117,8,4,4,M4,0.5
28,Tse Ray,Royal Hong Kong Yacht Club M4,14.57,102,7,2,5,M4,0.2857142857142857
29,Tam Rony Kwok Ki,SKCSC M4,14.4,72,5,5,0,M4,1.0
30,Chan Christine Yik Tat,Hong Kong Football Club M4A,14.25,114,8,7,1,M4,0.875
31,Ho Kwan Lun,Hong Kong Football Club M4B,14.14,99,7,5,2,M4,0.7142857142857143
32,Murray David,Hong Kong Football Club M4A,13.71,96,7,4,3,M4,0.5714285714285714
33,Bradbury Adrian,Hong Kong Cricket Club M4,13.5,108,8,5,3,M4,0.625
34,Brettell David,Kowloon Cricket Club M4,13.29,93,7,4,3,M4,0.5714285714285714
35,Wong Rames Wang Lung,United Services Recreation Club M4,13.2,66,5,4,1,M4,0.8
36,Yu Chi Keung,United Services Recreation Club M4,12.82,141,11,4,7,M4,0.36363636363636365
37,Chui Danny Kam Wah,WAKO,12.75,102,8,5,3,M4,0.625
38,Chu Lap Sun,United Services Recreation Club M4,12.6,126,10,5,5,M4,0.5
39,Lo Yue Hin,Hong Kong Club Blue,12.6,63,5,1,4,M4,0.2
40,Chui King Yat,SKCSC M4,12.0,72,6,4,2,M4,0.6666666666666666
41,Blackburn Timothy Joseph,Hong Kong Club Blue,12.0,60,5,2,3,M4,0.4
42,Gollop Stephen,Bolton,11.57,81,7,2,5,M4,0.2857142857142857
43,Adams David,Royal Hong Kong Yacht Club M4,11.5,69,6,2,4,M4,0.3333333333333333
44,McLennan Justin,Hong Kong Club Blue,11.0,66,6,3,3,M4,0.5
45,Chan Kin Hung Kit,SKCSC M4,10.71,75,7,2,5,M4,0.2857142857142857
46,Daigneault Christian,United Services Recreation Club M4,10.2,51,5,3,2,M4,0.6
47,Wong Tony Wing Tung,SKCSC M4,10.2,51,5,2,3,M4,0.4
48,Oei Chuen Shek Joseph,Royal Hong Kong Yacht Club M4,10.0,60,6,2,4,M4,0.3333333333333333
49,Griffiths John David,Hong Kong Cricket Club M4,9.6,48,5,1,4,M4,0.2
50,Tsang Wai Kit Paul,Kowloon Cricket Club M4,8.33,75,9,4,5,M4,0.4444444444444444
51,Stark Christopher Michael,Bolton,7.71,54,7,2,5,M4,0.2857142857142857
52,Ho Wai Keung,Royal Hong Kong Yacht Club M4,7.2,36,5,2,3,M4,0.4
