Order,Player,HKS No.,Ranking,Points,Team
1,Bedouillat Vincent,33014,5,20.62,Centre Squash
2,Cheung Ka Lun Alan,32553,11,18.0,Centre Squash
3,Shekhawat Tushar,32804,0,12.0,Centre Squash
4,Chevaux Alexander,34489,16,16.88,Centre Squash
5,Coutarel Brice Pierre Robert,34057,44,6.0,Centre Squash
6,Ren Jean-Philippe,34928,43,6.0,Centre Squash
7,Grillo Francesco,32805,37,10.2,Centre Squash
8,Thomere Mark,33638,0,0.0,Centre Squash
9,Jensen Jonathan,33798,0,0.0,Centre Squash
10,Curtil Ludovic,34929,0,8.0,Centre Squash
11,Raffo Jason Kevin,34930,0,3.0,Centre Squash
12,Li Paul Lok San,33797,0,9.0,Centre Squash
1,Cheung Alan Wing Lun,25168,12,17.67,Friend Club
2,Chu Raymond Wai Man,25974,7,19.29,Friend Club
3,Mong Hoi Ching Norman,26529,10,18.38,Friend Club
4,Ip Chun Keung,25979,15,17.1,Friend Club
5,Wong Ho Sang,30360,22,13.8,Friend Club
6,Yau Raymond Chung Yiu,26423,39,9.5,Friend Club
7,Chang Willon Wing Leung,22427,0,0.0,Friend Club
1,Lee Lawrence Chi Hung,28004,0,18.75,Hong Kong Football Club 9
2,Chow Kar Wah,23072,0,16.5,Hong Kong Football Club 9
3,Wright Martin,29202,21,14.62,Hong Kong Football Club 9
4,Jones Robert F.,27122,13,17.57,Hong Kong Football Club 9
5,McAuslan Gary,25353,0,0.0,Hong Kong Football Club 9
6,Murray David,27253,30,11.62,Hong Kong Football Club 9
7,Clutterbuck Elliott Letlik,34997,0,4.5,Hong Kong Football Club 9
8,Chan Gordon Yiu Cheong,27589,32,11.14,Hong Kong Football Club 9
9,Wei Mia Lynn,34140,35,10.67,Hong Kong Football Club 9
1,Ko Toby Ho Yin,28189,1,25.5,HKPF Squash Team
2,Lau Shing Chung Simon,19777,8,19.0,HKPF Squash Team
3,Tam Chiu Wai,28782,0,0.0,HKPF Squash Team
4,Chan Ho Lam,31051,29,12.5,HKPF Squash Team
5,Kan Chi Hang,28772,0,0.0,HKPF Squash Team
6,Leung Man Wah,26498,41,7.5,HKPF Squash Team
7,Chan Po Sing,7420,0,6.0,HKPF Squash Team
8,Chan Bill Kwok Ming,20215,0,0.0,HKPF Squash Team
9,Siu William Chak Man,26273,45,4.33,HKPF Squash Team
10,Mak Derek Kam Yuen,7883,0,4.0,HKPF Squash Team
1,Trivedi Anirudh,32217,3,22.29,i-Mask Advance Squash Club 3
2,Ho Helen Sin Man,27854,6,19.71,i-Mask Advance Squash Club 3
3,Cheung Henry Hei Wa,32044,19,15.0,i-Mask Advance Squash Club 3
4,Au Yeung Albert Tsz Hung,23015,25,13.0,i-Mask Advance Squash Club 3
5,Hegde Vishal,34293,27,12.67,i-Mask Advance Squash Club 3
6,Kong Yuk Hang Jason,32043,26,12.75,i-Mask Advance Squash Club 3
7,Lee Wing Lam,30753,36,10.2,i-Mask Advance Squash Club 3
1,Yim Man Ching,32765,2,24.0,Kowloon Cricket Club 9
2,Ko Suet Icy,32871,0,24.0,Kowloon Cricket Club 9
3,Wan Pauline Yuen Ping,26325,24,13.12,Kowloon Cricket Club 9
4,Choy Yuk Kwong Donnie,3206,14,17.5,Kowloon Cricket Club 9
5,Cheung Coco Oi Yan,26154,28,12.6,Kowloon Cricket Club 9
6,Yip Kent Chi Bun,25547,40,8.57,Kowloon Cricket Club 9
7,Kundamal Khiron,33187,0,6.0,Kowloon Cricket Club 9
8,Kundamal Neel,33188,0,6.0,Kowloon Cricket Club 9
9,Lo Tin Yee Clement,11972,0,2.0,Kowloon Cricket Club 9
10,Chow Mark Yu Cheuk,17782,0,0.0,Kowloon Cricket Club 9
1,Wu Ka Ho,34383,9,19.0,Kwai Tsing District Squash Club
2,Ho Gary Ming Fai,23479,18,15.0,Kwai Tsing District Squash Club
3,Tsang Yan Kiu,31880,4,21.0,Kwai Tsing District Squash Club
4,Li Keung Shing,23473,31,11.57,Kwai Tsing District Squash Club
5,Lee Leo Chi Kin,27894,38,9.75,Kwai Tsing District Squash Club
6,Lam Chi Chris,33243,0,13.0,Kwai Tsing District Squash Club
7,Ching Tsz Pan,23477,0,0.0,Kwai Tsing District Squash Club
1,Andersson Greger,27672,17,15.38,The Best Group 2
2,Wong Rames Wang Lung,24280,19,15.0,The Best Group 2
3,Leung Eugene Chi Hang,27774,0,12.0,The Best Group 2
4,Chan Cheuk Kee,31383,23,13.12,The Best Group 2
5,Watt Ka Chun Ringo,34141,33,10.8,The Best Group 2
6,Ho Sung Hon,34912,34,10.71,The Best Group 2
7,Cheng Chi Wah,25693,42,7.0,The Best Group 2
8,Wong Ka Ming Alan,30543,46,4.2,The Best Group 2
9,Kwan Sing Luen,12723,0,0.0,The Best Group 2
