Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Chou Kowk Wai,Electrify Squash Div 15,25.8,129,5,5,0,15B,1.0
2,Chan Lut Yin Marcus,Squash-On,22.0,132,6,4,2,15B,0.6666666666666666
3,Chan Tsz Hin Benjamin,Electrify Squash Div 15,21.0,126,6,6,0,15B,1.0
4,Hui Chi Lok,RELAY 2,19.8,99,5,5,0,15B,1.0
5,Lam Tsz Wang,i-Mask Advance Squash Club 6,15.0,75,5,2,3,15B,0.4
6,Wong Wui Man,Electrify Squash Div 15,10.8,54,5,3,2,15B,0.6
7,Chu Nathan Yian Zhe,i-Mask Advance Squash Club 6,7.2,36,5,0,5,15B,0.0
,Finn Christopher,Serve - Ivors,27.0,108,4,4,0,15B,1.0
,Guo Haonan,Squashathon MeGa,25.5,51,2,2,0,15B,1.0
,Tsang Ka Lei Carrie,Squashathon MeGa,23.0,69,3,3,0,15B,1.0
,Cheung Chak Hang,Electrify Squash Div 15,21.75,87,4,4,0,15B,1.0
,Hung Pak Hin,RELAY 2,21.0,84,4,4,0,15B,1.0
,Ho Cheuk Yiu,Squashathon MeGa,21.0,63,3,2,1,15B,0.6666666666666666
,Chan Lap Pun Silas,Squash-On,21.0,21,1,1,0,15B,1.0
,Jue Emily Xiao Ran,TNG 3,21.0,21,1,1,0,15B,1.0
,Cheng Tsz Long,RELAY 2,20.25,81,4,3,1,15B,0.75
,Lau Sai Kit Ethan,i-Mask Advance Squash Club 6,20.0,60,3,1,2,15B,0.3333333333333333
,Sra Jai Singh,Serve - Ivors,19.5,78,4,3,1,15B,0.75
,Pun Zhe Qiao Kimi,Fusion Squash Club 3,19.5,78,4,2,2,15B,0.5
,"Lee Tsak Ying, Carol",Squash-On,19.0,57,3,2,1,15B,0.6666666666666666
,Buxani Krish,Squashathon MeGa,19.0,57,3,2,1,15B,0.6666666666666666
,Chen Zihao Jayden,i-Mask Advance Squash Club 6,18.0,36,2,1,1,15B,0.5
,Chung Yui On Jake,RELAY 2,17.0,51,3,3,0,15B,1.0
,Fan Ethan Zheming,Squash-On,16.5,33,2,2,0,15B,1.0
,Choi Chin Lok,Electrify Squash Div 15,16.5,33,2,1,1,15B,0.5
,Chiu Yuet Yi,Fusion Squash Club 3,16.5,33,2,1,1,15B,0.5
,Wong Tsz Chun,Serve - Ivors,16.0,48,3,2,1,15B,0.6666666666666666
,Mei Tianle,Fusion Squash Club 3,15.75,63,4,3,1,15B,0.75
,Yau Ching Yu,Fusion Squash Club 3,15.75,63,4,2,2,15B,0.5
,Tse Sheung Wa,RELAY 2,15.75,63,4,1,3,15B,0.25
,Chu Tsz Pik,RELAY 2,15.0,30,2,1,1,15B,0.5
,Yeung Abby,Electrify Squash Div 15,15.0,15,1,1,0,15B,1.0
,Wumaier Merjiana,Squashathon MeGa,15.0,15,1,1,0,15B,1.0
,Lee Yee Ching,TNG 3,14.25,57,4,1,3,15B,0.25
,Lee Tin Yau,Fusion Squash Club 3,14.0,42,3,3,0,15B,1.0
,Chan Lok Man,TNG 3,14.0,42,3,3,0,15B,1.0
,Kwok Ho Kwan,TNG 3,14.0,42,3,1,2,15B,0.3333333333333333
,Lam Tsz Ching,i-Mask Advance Squash Club 6,13.5,54,4,3,1,15B,0.75
,Chung King Lok Jacob,TNG 3,13.5,54,4,2,2,15B,0.5
,Cheung Vinus,TNG 3,13.5,27,2,2,0,15B,1.0
