Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
CSD Squash Team,50.0,75.0,0.0,0.0,0.0,25.0
Star River 1,41.66666666666667,33.33333333333334,33.33333333333334,33.33333333333333,-66.66666666666666,15.0
Royal Hong Kong Yacht Club Div 12,0.0,50.000000000000014,16.666666666666686,0.0,-6.666666666666657,12.000000000000014
Hong Kong Football Club 12A,0.0,-26.66666666666667,80.0,0.0,-25.0,5.666666666666664
Latecomers,-6.666666666666657,0.0,0.0,0.0,0.0,-1.3333333333333321
Hong Kong Football Club 12B,13.333333333333329,-6.666666666666671,-26.66666666666667,0.0,-66.66666666666666,-17.33333333333333
Sha Tin 5,-26.666666666666657,-6.666666666666657,-60.0,-40.0,0.0,-26.666666666666657
Global Squash 2,-80.0,40.0,-80.0,40.0,-60.0,-28.0
Winter Warriors,25.0,-25.0,-75.0,0.0,-100.0,-35.0
SKCSC Div 12,-25.0,-75.0,-50.0,-33.33333333333333,-41.66666666666666,-44.99999999999999
Physical Chess 4,-50.0,-66.66666666666667,-66.66666666666667,-75.0,-25.0,-56.66666666666667
