Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
BOSS,33.33333333333333,66.66666666666666,66.66666666666666,100.0,100.0,73.33333333333333,15
Sha Tin 5,100.0,100.0,50.0,50.0,50.0,70.0,20
Kinetic 3,50.0,50.0,50.0,100.0,50.0,60.0,20
The Squash Club 3,60.0,60.0,80.0,40.0,60.0,60.0,25
Global Squash 2,100.0,75.0,25.0,50.0,25.0,55.0,20
Star River 1,40.0,40.0,60.0,60.0,60.0,52.0,25
7NT,0.0,50.0,75.0,25.0,75.0,45.0,20
i-Mask Advance Squash Club 4,25.0,50.0,75.0,25.0,25.0,40.0,20
Invader Squash,50.0,25.0,0.0,50.0,50.0,35.0,20
Tuen Mun Squash Club,25.0,25.0,50.0,25.0,25.0,30.0,20
HKCC Tuesday Night Rockers,66.66666666666666,0.0,0.0,33.33333333333333,33.33333333333333,26.666666666666664,15
