Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Rundle David Christopher,Hong Kong Football Club M4B,25.88,207,8,8,0,M4,1.0
2,Au Siu Fai,Hong Kong Football Club M4A,24.3,243,10,9,1,M4,0.9
3,Ford Anthony,Hong Kong Football Club M4A,21.43,150,7,7,0,M4,1.0
4,Yiu Sai Ngoi,WAKO,21.0,231,11,9,2,M4,0.8181818181818182
5,Dansanghani Rahul,Hong Kong Football Club M4B,20.5,123,6,4,2,M4,0.6666666666666666
6,Cox Simon,Hong Kong Club Blue,20.4,102,5,4,1,M4,0.8
7,Brien Peter Wilhelm Hubert,Hong Kong Club Blue,19.8,198,10,6,4,M4,0.6
8,Yam Ken Luen Kai,United Services Recreation Club M4,19.5,117,6,5,1,M4,0.8333333333333334
9,Chu Lap Sun,United Services Recreation Club M4,19.09,210,11,6,5,M4,0.5454545454545454
10,Chan Kin Hung Kit,SKCSC,18.75,225,12,7,5,M4,0.5833333333333334
11,Leung Michael Yan Por,SKCSC,18.6,186,10,6,4,M4,0.6
12,Wong Tony Wing Tung,SKCSC,18.3,183,10,9,1,M4,0.9
13,Mrosek Martin,Hong Kong Football Club M4A,17.62,141,8,5,3,M4,0.625
14,Gollop Stephen,Bolton,17.0,153,9,4,5,M4,0.4444444444444444
15,Leung Chi Wang Christopher,United Services Recreation Club M4,16.88,135,8,7,1,M4,0.875
16,Tse Ray,Royal Hong Kong Yacht Club M4,16.71,117,7,2,5,M4,0.2857142857142857
17,Wright Martin,Bolton,16.67,150,9,3,6,M4,0.3333333333333333
18,Ho Kwan Lun,Hong Kong Football Club M4B,16.5,99,6,4,2,M4,0.6666666666666666
19,Mirapuri Rajesh,United Services Recreation Club M4,16.0,96,6,5,1,M4,0.8333333333333334
20,Chui Danny Kam Wah,WAKO,15.6,78,5,2,3,M4,0.4
21,Murray David,Hong Kong Football Club M4A,15.33,138,9,5,4,M4,0.5555555555555556
21,Oei Chuen Shek Joseph,Royal Hong Kong Yacht Club M4,15.33,138,9,5,4,M4,0.5555555555555556
23,Chui King Yat,SKCSC,14.7,147,10,7,3,M4,0.7
24,Daigneault Christian,United Services Recreation Club M4,14.14,99,7,7,0,M4,1.0
25,Dong Ka Chung Jacky,Royal Hong Kong Yacht Club M4,13.8,69,5,4,1,M4,0.8
26,Chan Chi Ming,WAKO,13.5,108,8,1,7,M4,0.125
27,Lam Francis Fu Yuen,WAKO,13.12,105,8,4,4,M4,0.5
28,Lai Ming Wah,Royal Hong Kong Yacht Club M4,12.6,63,5,3,2,M4,0.6
29,Ng Simon Chi Ming,Hong Kong Football Club M4B,12.0,60,5,3,2,M4,0.6
29,Lai Herbert Chan Wah,SKCSC,12.0,72,6,3,3,M4,0.5
31,Mak Derek Kam Yuen,WAKO,11.57,81,7,4,3,M4,0.5714285714285714
32,Yu Chi Keung,United Services Recreation Club M4,11.0,99,9,1,8,M4,0.1111111111111111
33,Somers Jonathan,Bolton,10.5,84,8,2,6,M4,0.25
34,McLennan Justin,Hong Kong Club Blue,10.29,72,7,2,5,M4,0.2857142857142857
35,Siu Andrew Chung Fai,SKCSC,10.0,60,6,4,2,M4,0.6666666666666666
36,Kendall Charles Richard,Hong Kong Club Blue,9.0,72,8,3,5,M4,0.375
37,Baram Derek,Hong Kong Club Blue,9.0,54,6,0,6,M4,0.0
38,Tsang Tzu Hao,Bolton,7.12,57,8,2,6,M4,0.25
39,Chiu Chi Shing,WAKO,6.38,51,8,4,4,M4,0.5
40,Cheng Chen Kaja,Hong Kong Football Club M4B,4.8,24,5,1,4,M4,0.2
41,Ha Henry Kam Bo,WAKO,3.86,27,7,1,6,M4,0.14285714285714285
42,Sung Stephen,Hong Kong Football Club M4A,3.0,18,6,0,6,M4,0.0
42,Hewitt Stephen,Bolton,3.0,15,5,0,5,M4,0.0
44,Farran Andrew,Bolton,2.57,18,7,0,7,M4,0.0
,Chow Kar Wah,Hong Kong Football Club M4A,27.0,27,1,1,0,M4,1.0
,Chan Dave Chi Keung,Hong Kong Football Club M4B,25.5,51,2,2,0,M4,1.0
,Tong Chi On,United Services Recreation Club M4,21.0,63,3,1,2,M4,0.3333333333333333
,Chan Christine Yik Tat,Hong Kong Football Club M4A,19.5,39,2,2,0,M4,1.0
,Clayton Iain Michael,Royal Hong Kong Yacht Club M4,18.0,18,1,1,0,M4,1.0
,Teng Fredric,Hong Kong Club Blue,18.0,18,1,1,0,M4,1.0
,Chow Billy,Royal Hong Kong Yacht Club M4,16.5,33,2,2,0,M4,1.0
,Martin Timothy,Bolton,16.5,66,4,0,4,M4,0.0
,Chen Ricky C,Royal Hong Kong Yacht Club M4,16.5,66,4,0,4,M4,0.0
,Gaffney Noel Patrick,WAKO,16.0,48,3,2,1,M4,0.6666666666666666
,Erro Davide,Hong Kong Club Blue,16.0,48,3,1,2,M4,0.3333333333333333
,Ku Wai Hang William,United Services Recreation Club M4,15.0,60,4,4,0,M4,1.0
,Luk Jackie Ching Chug,WAKO,15.0,45,3,2,1,M4,0.6666666666666666
,Wong Rames Wang Lung,United Services Recreation Club M4,15.0,30,2,2,0,M4,1.0
,Sze Morgan,Hong Kong Club Blue,15.0,30,2,1,1,M4,0.5
,Wong Javy Ki Ling,Hong Kong Football Club M4B,15.0,15,1,1,0,M4,1.0
,Leung Patrick Pak Chiu,SKCSC,15.0,15,1,1,0,M4,1.0
,Yuen Amos Wing Keung,United Services Recreation Club M4,15.0,15,1,1,0,M4,1.0
,Ng Coleman Shung Ching,United Services Recreation Club M4,15.0,15,1,1,0,M4,1.0
,Chui Benjamin,Royal Hong Kong Yacht Club M4,15.0,15,1,1,0,M4,1.0
,Healy Richard,Bolton,14.25,57,4,2,2,M4,0.5
,Chan George Yee Lee,Hong Kong Football Club M4A,13.5,54,4,3,1,M4,0.75
,Chiu Kenny Kwun Chark,Royal Hong Kong Yacht Club M4,13.5,27,2,2,0,M4,1.0
,Ho Wai Keung,Royal Hong Kong Yacht Club M4,13.5,54,4,1,3,M4,0.25
,Fong Kong Raymond,Hong Kong Football Club M4B,13.0,39,3,1,2,M4,0.3333333333333333
,Kwan Kay Ho Kelvin,Hong Kong Football Club M4B,12.0,48,4,1,3,M4,0.25
,Zirah Pierre-Alexis Joachim,Royal Hong Kong Yacht Club M4,12.0,12,1,1,0,M4,1.0
,Etherington David,Hong Kong Football Club M4B,11.25,45,4,3,1,M4,0.75
,Chau Phil,Hong Kong Football Club M4A,11.25,45,4,3,1,M4,0.75
,Ho Stephen Wing Yuen,Royal Hong Kong Yacht Club M4,11.0,33,3,1,2,M4,0.3333333333333333
,Bowdern Darren Raymond,Hong Kong Club Blue,10.0,30,3,2,1,M4,0.6666666666666666
,Putt Alasdair,Hong Kong Football Club M4B,9.0,27,3,2,1,M4,0.6666666666666666
,McAuslan Gary,Hong Kong Football Club M4A,9.0,18,2,1,1,M4,0.5
,Chiu Sai Kwong,Royal Hong Kong Yacht Club M4,9.0,36,4,1,3,M4,0.25
,Chaudhry Ali,Royal Hong Kong Yacht Club M4,9.0,27,3,1,2,M4,0.3333333333333333
,Sullivan Andrew,Bolton,9.0,9,1,0,1,M4,0.0
,Onillon Jean-Charles,Royal Hong Kong Yacht Club M4,9.0,9,1,0,1,M4,0.0
,Hinchcliffe Robert Bruce,Hong Kong Club Blue,8.25,33,4,1,3,M4,0.25
,Chiu Yee Lai,SKCSC,7.5,15,2,1,1,M4,0.5
,Lo Yue Hin,Hong Kong Club Blue,7.5,15,2,0,2,M4,0.0
,Sutch Jeremy,Hong Kong Club Blue,7.0,21,3,1,2,M4,0.3333333333333333
,Ling Siu Ki Brian,SKCSC,6.0,18,3,1,2,M4,0.3333333333333333
,Peaker Mark,Hong Kong Club Blue,6.0,6,1,0,1,M4,0.0
