Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
,Mong Hoi Ching Norman,SKCSC M4,27.0,81,3,3,0,M4,1.0
,Au Siu Fai,Hong Kong Football Club M4A,27.0,54,2,2,0,M4,1.0
,Li Wilson Wai Shun,Bolton,27.0,27,1,1,0,M4,1.0
,Lin Chun Wah,WAKO,27.0,27,1,1,0,M4,1.0
,Poole-Wilson Michael,Hong Kong Cricket Club M4,25.5,51,2,2,0,M4,1.0
,Detaramani Sunil,Kowloon Cricket Club M4,24.0,48,2,2,0,M4,1.0
,Kirpalani Arun,Hong Kong Football Club M4B,24.0,24,1,1,0,M4,1.0
,Ford Anthony,Hong Kong Football Club M4A,22.5,45,2,2,0,M4,1.0
,Choy Yuk Kwong Donnie,Kowloon Cricket Club M4,22.5,45,2,2,0,M4,1.0
,Dalpathraj Sheethal Kumar,Hong Kong Cricket Club M4,21.0,21,1,1,0,M4,1.0
,Lo Yue Hin,Hong Kong Club Blue,21.0,21,1,1,0,M4,1.0
,Clarke Andrew,Royal Hong Kong Yacht Club M4,21.0,21,1,1,0,M4,1.0
,Etherington David,Hong Kong Football Club M4B,21.0,21,1,1,0,M4,1.0
,Chow Kar Wah,Hong Kong Football Club M4A,20.0,60,3,2,1,M4,0.6666666666666666
,Tse Ray,Royal Hong Kong Yacht Club M4,20.0,60,3,2,1,M4,0.6666666666666666
,Lai Kwok Wai Wilfred,United Services Recreation Club M4,20.0,60,3,1,2,M4,0.3333333333333333
,Mok Sui Kei,WAKO,19.0,57,3,3,0,M4,1.0
,Murray David,Hong Kong Football Club M4A,19.0,57,3,3,0,M4,1.0
,Yam Ken Luen Kai,United Services Recreation Club M4,18.0,54,3,3,0,M4,1.0
,Lai Tsz Pang,WAKO,18.0,54,3,3,0,M4,1.0
,Chui King Yat,SKCSC M4,18.0,36,2,2,0,M4,1.0
,Teng Fredric,Hong Kong Club Blue,18.0,36,2,2,0,M4,1.0
,Kundamal Dhiraj,Kowloon Cricket Club M4,18.0,36,2,1,1,M4,0.5
,Wright Martin,Bolton,18.0,36,2,1,1,M4,0.5
,Erro Davide,Hong Kong Club Blue,18.0,18,1,1,0,M4,1.0
,Samtani Rakesh,Kowloon Cricket Club M4,18.0,18,1,1,0,M4,1.0
,Wong Tony Wing Tung,SKCSC M4,18.0,18,1,1,0,M4,1.0
,Cox Simon,Hong Kong Club Blue,18.0,18,1,0,1,M4,0.0
,Rundle David Christopher,Hong Kong Football Club M4B,16.5,33,2,1,1,M4,0.5
,Leung Michael Yan Por,SKCSC M4,16.5,33,2,1,1,M4,0.5
,Dansanghani Rahul,Hong Kong Football Club M4B,16.5,33,2,1,1,M4,0.5
