Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Royal Hong Kong Yacht Club Div 14,60.0,60.0,100.0,100.0,100.0,84.0,25
TNG 3,100.0,100.0,100.0,0.0,100.0,80.0,5
Physical Chess 5,50.0,66.66666666666666,83.33333333333334,83.33333333333334,83.33333333333334,73.33333333333334,30
TKO Junior 1,66.66666666666666,33.33333333333333,100.0,100.0,66.66666666666666,73.33333333333333,15
The Squash Club 4,100.0,75.0,66.66666666666666,50.0,50.0,68.33333333333333,15
Ladies Recreation Club Div 14,40.0,80.0,100.0,20.0,25.0,53.0,24
North District Sports Association 2,50.0,100.0,0.0,50.0,50.0,50.0,10
8 Virtues + 1,66.66666666666666,50.0,0.0,100.0,0.0,43.33333333333333,9
Hong Kong Football Club 14,40.0,20.0,60.0,20.0,75.0,43.0,24
Squash-On,40.0,60.0,40.0,60.0,0.0,40.0,24
RELAY 2,60.0,20.0,20.0,33.33333333333333,0.0,26.666666666666664,20
Fusion Squash Club 4,25.0,0.0,25.0,0.0,0.0,10.0,19
