Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M4A,63.63636363636363,81.81818181818183,72.72727272727273,54.54545454545454,63.63636363636363,67.27272727272728,55
SKCSC M4,90.9090909090909,54.54545454545454,54.54545454545454,63.63636363636363,72.72727272727273,67.27272727272728,55
WAKO,70.0,40.0,50.0,80.0,70.0,62.0,50
United Services Recreation Club M4,54.54545454545454,36.36363636363637,54.54545454545454,63.63636363636363,72.72727272727273,56.36363636363636,55
Hong Kong Football Club M4B,36.36363636363637,63.63636363636363,72.72727272727273,63.63636363636363,27.27272727272727,52.72727272727273,55
Hong Kong Cricket Club M4,54.54545454545454,54.54545454545454,63.63636363636363,45.45454545454545,36.36363636363637,50.909090909090914,55
Kowloon Cricket Club M4,36.36363636363637,72.72727272727273,63.63636363636363,45.45454545454545,27.27272727272727,49.09090909090909,55
Hong Kong Club Blue,10.0,20.0,40.0,50.0,60.0,36.0,50
Bolton,63.63636363636363,36.36363636363637,0.0,27.27272727272727,36.36363636363637,32.72727272727273,55
Royal Hong Kong Yacht Club M4,18.181818181818183,36.36363636363637,27.27272727272727,9.090909090909092,36.36363636363637,25.454545454545457,55
