Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 13,78.57142857142857,100.0,85.71428571428571,85.71428571428571,90.9090909090909,88.18181818181817,67
Sha Tin 6,78.57142857142857,71.42857142857143,64.28571428571429,61.53846153846154,85.71428571428571,72.3076923076923,62
Fusion Squash Club 2,53.84615384615385,61.53846153846154,46.15384615384615,58.333333333333336,70.0,57.974358974358985,61
SocGen Squash,40.0,42.857142857142854,64.28571428571429,66.66666666666666,75.0,57.76190476190477,63
HKIS Div 13,25.0,41.66666666666667,45.45454545454545,62.5,100.0,54.92424242424242,45
Energy Squash Club 2,15.384615384615385,76.92307692307693,92.3076923076923,54.54545454545454,33.33333333333333,54.498834498834505,56
Energy Squash Club 1,50.0,30.76923076923077,61.53846153846154,36.36363636363637,28.57142857142857,41.44855144855145,58
X-Alpha 5,66.66666666666666,27.27272727272727,36.36363636363637,36.36363636363637,33.33333333333333,40.0,54
i-Mask Advance Squash Club 5,80.0,50.0,30.0,0.0,25.0,37.0,39
Kinetic 4,64.28571428571429,14.285714285714285,35.714285714285715,30.76923076923077,37.5,36.510989010989015,63
Yuen Long District Sports Association Limited,30.76923076923077,8.333333333333332,18.181818181818183,44.44444444444444,37.5,27.845765345765347,53
Happy Squash 4,21.428571428571427,64.28571428571429,7.142857142857142,30.76923076923077,8.333333333333332,26.391941391941394,67
