Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Rundle David Christopher,Hong Kong Football Club M4B,25.15,327,13,12,1,M4,0.9230769230769231
2,Au Siu Fai,Hong Kong Football Club M4A,25.0,375,15,14,1,M4,0.9333333333333333
3,Yiu Sai Ngoi,WAKO,21.71,369,17,15,2,M4,0.8823529411764706
4,Mong Hoi Ching Norman,SKCSC,21.6,108,5,3,2,M4,0.6
5,Ford Anthony,Hong Kong Football Club M4A,21.25,255,12,12,0,M4,1.0
6,Dansanghani Rahul,Hong Kong Football Club M4B,20.7,207,10,8,2,M4,0.8
7,Cox Simon,Hong Kong Club Blue,20.4,102,5,4,1,M4,0.8
8,Martin Timothy,Bolton,20.33,183,9,4,5,M4,0.4444444444444444
9,Brien Peter Wilhelm Hubert,Hong Kong Club Blue,20.18,222,11,7,4,M4,0.6363636363636364
10,Chan Dave Chi Keung,Hong Kong Football Club M4B,19.8,99,5,3,2,M4,0.6
11,Tong Chi On,United Services Recreation Club M4,19.71,138,7,3,4,M4,0.42857142857142855
12,Chan Kin Hung Kit,SKCSC,18.17,327,18,10,8,M4,0.5555555555555556
13,Chu Lap Sun,United Services Recreation Club M4,17.65,300,17,8,9,M4,0.47058823529411764
14,Mrosek Martin,Hong Kong Football Club M4A,17.45,192,11,7,4,M4,0.6363636363636364
15,Tse Ray,Royal Hong Kong Yacht Club M4,17.45,192,11,5,6,M4,0.45454545454545453
16,Leung Michael Yan Por,SKCSC,17.4,261,15,9,6,M4,0.6
17,Chen Ricky C,Royal Hong Kong Yacht Club M4,17.18,189,11,3,8,M4,0.2727272727272727
18,Wong Tony Wing Tung,SKCSC,17.06,273,16,14,2,M4,0.875
19,Gollop Stephen,Bolton,17.0,255,15,8,7,M4,0.5333333333333333
20,Wright Martin,Bolton,16.93,237,14,5,9,M4,0.35714285714285715
21,Leung Chi Wang Christopher,United Services Recreation Club M4,16.36,180,11,10,1,M4,0.9090909090909091
22,Ho Kwan Lun,Hong Kong Football Club M4B,16.2,162,10,6,4,M4,0.6
23,Yam Ken Luen Kai,United Services Recreation Club M4,15.9,159,10,6,4,M4,0.6
24,Mirapuri Rajesh,United Services Recreation Club M4,15.3,153,10,8,2,M4,0.8
25,Chui King Yat,SKCSC,14.8,222,15,12,3,M4,0.8
26,Wong Javy Ki Ling,Hong Kong Football Club M4B,14.5,87,6,5,1,M4,0.8333333333333334
27,Murray David,Hong Kong Football Club M4A,14.4,216,15,9,6,M4,0.6
28,Daigneault Christian,United Services Recreation Club M4,14.18,156,11,10,1,M4,0.9090909090909091
29,Erro Davide,Hong Kong Club Blue,14.0,84,6,1,5,M4,0.16666666666666666
30,Dong Ka Chung Jacky,Royal Hong Kong Yacht Club M4,13.8,69,5,4,1,M4,0.8
31,Chui Danny Kam Wah,WAKO,13.29,93,7,2,5,M4,0.2857142857142857
32,Chan Chi Ming,WAKO,13.29,186,14,1,13,M4,0.07142857142857142
33,Oei Chuen Shek Joseph,Royal Hong Kong Yacht Club M4,13.0,195,15,7,8,M4,0.4666666666666667
34,Gaffney Noel Patrick,WAKO,12.86,90,7,3,4,M4,0.42857142857142855
35,Healy Richard,Bolton,12.6,63,5,2,3,M4,0.4
36,Lai Herbert Chan Wah,SKCSC,12.0,84,7,4,3,M4,0.5714285714285714
37,Lam Francis Fu Yuen,WAKO,11.73,129,11,5,6,M4,0.45454545454545453
38,Lai Ming Wah,Royal Hong Kong Yacht Club M4,11.57,81,7,4,3,M4,0.5714285714285714
39,Yu Chi Keung,United Services Recreation Club M4,11.45,126,11,2,9,M4,0.18181818181818182
40,Ho Wai Keung,Royal Hong Kong Yacht Club M4,11.4,114,10,3,7,M4,0.3
41,Kwan Kay Ho Kelvin,Hong Kong Football Club M4B,11.0,66,6,1,5,M4,0.16666666666666666
42,Baram Derek,Hong Kong Club Blue,10.33,93,9,0,9,M4,0.0
43,McLennan Justin,Hong Kong Club Blue,10.25,123,12,2,10,M4,0.16666666666666666
44,Somers Jonathan,Bolton,9.9,99,10,2,8,M4,0.2
45,Chau Phil,Hong Kong Football Club M4A,9.86,69,7,5,2,M4,0.7142857142857143
46,Chiu Sai Kwong,Royal Hong Kong Yacht Club M4,9.86,69,7,3,4,M4,0.42857142857142855
47,Etherington David,Hong Kong Football Club M4B,9.43,66,7,4,3,M4,0.5714285714285714
48,Kendall Charles Richard,Hong Kong Club Blue,9.23,120,13,6,7,M4,0.46153846153846156
49,Siu Andrew Chung Fai,SKCSC,9.0,63,7,4,3,M4,0.5714285714285714
50,Ng Simon Chi Ming,Hong Kong Football Club M4B,9.0,63,7,3,4,M4,0.42857142857142855
51,Ho Stephen Wing Yuen,Royal Hong Kong Yacht Club M4,9.0,45,5,1,4,M4,0.2
51,Fong Kong Raymond,Hong Kong Football Club M4B,9.0,45,5,1,4,M4,0.2
53,Mak Derek Kam Yuen,WAKO,8.75,105,12,5,7,M4,0.4166666666666667
