Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Racketlon Assoication 2,HK Squash Centre,1.8,0.8333333333333334,0.9666666666666667
Hong Kong Football Club 12B,Hong Kong Football Club,2.4285714285714284,1.7142857142857142,0.7142857142857142
North District Sports Association 1,Cornwall Street Squash Centre,4.166666666666667,3.5,0.666666666666667
South China Athletic Association,HK Squash Centre,3.4,3.0,0.3999999999999999
ZOMA,Cornwall Street Squash Centre,2.6,2.2857142857142856,0.3142857142857145
Latecomers,HK Squash Centre,0.8,0.6,0.20000000000000007
CSD Squash Team,HK Squash Centre,1.1666666666666667,1.0,0.16666666666666674
Sea Bear,Cornwall Street Squash Centre,3.6666666666666665,3.6,0.06666666666666643
Hong Kong Football Club 12A,Hong Kong Football Club,2.7142857142857144,2.6666666666666665,0.047619047619047894
Alpha CUHK,Cornwall Street Squash Centre,3.8,3.8333333333333335,-0.03333333333333366
Star River 2,Cornwall Street Squash Centre,2.3333333333333335,2.4,-0.06666666666666643
Winter Warriors,HK Squash Centre,3.1666666666666665,3.4,-0.2333333333333334
