Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Poole-Wilson Michael,Hong Kong Cricket Club M4,21.6,108,5,3,2,M4,0.6
2,Mong Hoi Ching Norman,SKCSC M4,21.5,129,6,4,2,M4,0.6666666666666666
3,Chow Kar Wah,Hong Kong Football Club M4A,19.8,99,5,3,2,M4,0.6
4,Dansanghani Rahul,Hong Kong Football Club M4B,19.2,96,5,4,1,M4,0.8
5,Mok Sui Kei,WAKO,18.5,111,6,6,0,M4,1.0
6,Bernard Edwin,Hong Kong Cricket Club M4,18.5,111,6,4,2,M4,0.6666666666666666
7,Lai Kwok Wai Wilfred,United Services Recreation Club M4,18.5,111,6,2,4,M4,0.3333333333333333
8,Wright Martin,Bolton,16.2,81,5,2,3,M4,0.4
9,Leung Chi Wang Christopher,Royal Hong Kong Yacht Club M4,16.2,81,5,1,4,M4,0.2
10,Murray David,Hong Kong Football Club M4A,15.6,78,5,4,1,M4,0.8
10,Yam Ken Luen Kai,United Services Recreation Club M4,15.6,78,5,4,1,M4,0.8
12,Yiu Sai Ngoi,WAKO,15.0,75,5,2,3,M4,0.4
13,Chui Danny Kam Wah,WAKO,14.4,72,5,4,1,M4,0.8
14,Chu Lap Sun,United Services Recreation Club M4,11.4,57,5,1,4,M4,0.2
15,Gollop Stephen,Bolton,10.8,54,5,1,4,M4,0.2
16,Yu Chi Keung,United Services Recreation Club M4,10.5,63,6,1,5,M4,0.16666666666666666
17,Oei Chuen Shek Joseph,Royal Hong Kong Yacht Club M4,10.2,51,5,2,3,M4,0.4
18,Chan Kin Hung Kit,SKCSC M4,10.0,60,6,1,5,M4,0.16666666666666666
19,Tsang Wai Kit Paul,Kowloon Cricket Club M4,6.6,33,5,2,3,M4,0.4
,Kan Ken Chun Kit,SKCSC M4,27.0,27,1,1,0,M4,1.0
,Au Siu Fai,Hong Kong Football Club M4A,26.25,105,4,4,0,M4,1.0
,Li Wilson Wai Shun,Bolton,25.0,75,3,3,0,M4,1.0
,Lin Chun Wah,WAKO,24.0,72,3,2,1,M4,0.6666666666666666
,Hathiramani Sahil Ajit,Hong Kong Football Club M4B,24.0,48,2,2,0,M4,1.0
,Wong Hin Chor,United Services Recreation Club M4,24.0,24,1,1,0,M4,1.0
,Ford Anthony,Hong Kong Football Club M4A,22.5,90,4,4,0,M4,1.0
,Kirpalani Arun,Hong Kong Football Club M4B,22.5,45,2,2,0,M4,1.0
,Dalpathraj Sheethal Kumar,Hong Kong Cricket Club M4,21.0,42,2,2,0,M4,1.0
,Choi Kenny Wing Kin,SKCSC M4,21.0,21,1,1,0,M4,1.0
