Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Finn Christopher,Serve - Ivors,27.0,135,5,5,0,15B,1.0
2,Chou Kowk Wai,Electrify Squash Div 15,25.38,330,13,13,0,15B,1.0
3,Lau Hug Chun Felix,Electrify Squash Div 15,24.0,168,7,7,0,15B,1.0
4,Chan Lut Yin Marcus,Squash-On,23.57,330,14,11,3,15B,0.7857142857142857
5,Cheung Chak Hang,Electrify Squash Div 15,22.67,204,9,9,0,15B,1.0
6,Buxani Krish,Squashathon MeGa,22.0,132,6,5,1,15B,0.8333333333333334
7,Tsang Ka Lei Carrie,Squashathon MeGa,21.0,126,6,5,1,15B,0.8333333333333334
8,Hung Pak Hin,RELAY 2,20.62,165,8,7,1,15B,0.875
9,Cheng Tsz Long,RELAY 2,20.4,204,10,8,2,15B,0.8
10,Yau Ching Yu,Fusion Squash Club 3,20.25,162,8,5,3,15B,0.625
11,Chan Tsz Hin Benjamin,Electrify Squash Div 15,19.38,252,13,13,0,15B,1.0
12,Lau Sai Kit Ethan,i-Mask Advance Squash Club 6,19.29,135,7,2,5,15B,0.2857142857142857
13,"Lee Tsak Ying, Carol",Squash-On,18.43,129,7,5,2,15B,0.7142857142857143
14,Sra Jai Singh,Serve - Ivors,18.33,165,9,5,4,15B,0.5555555555555556
15,Chung King Lok Jacob,TNG 3,18.0,162,9,6,3,15B,0.6666666666666666
16,Hui Chi Lok,RELAY 2,17.67,159,9,7,2,15B,0.7777777777777778
17,Chen Zihao Jayden,i-Mask Advance Squash Club 6,16.88,135,8,3,5,15B,0.375
18,Tse Sheung Wa,RELAY 2,16.67,150,9,3,6,15B,0.3333333333333333
19,Chung Yui On Jake,RELAY 2,16.5,132,8,8,0,15B,1.0
20,Jue Emily Xiao Ran,TNG 3,16.5,99,6,4,2,15B,0.6666666666666666
21,Chu Tsz Pik,RELAY 2,16.2,81,5,3,2,15B,0.6
