Order,Player,HKS No.,Ranking,Points,Team
1,Bedouillat Vincent,33014,5,20.1,Centre Squash
2,Cheung Ka Lun Alan,32553,10,18.33,Centre Squash
3,Shekhawat Tushar,32804,0,12.0,Centre Squash
4,Chevaux Alexander,34489,15,17.0,Centre Squash
5,Coutarel Brice Pierre Robert,34057,45,7.71,Centre Squash
6,Ren Jean-Philippe,34928,46,7.33,Centre Squash
7,Grillo Francesco,32805,39,10.2,Centre Squash
8,Thomere Mark,33638,0,0.0,Centre Squash
9,Jensen Jonathan,33798,0,0.0,Centre Squash
10,Curtil Ludovic,34929,0,8.0,Centre Squash
11,Raffo Jason Kevin,34930,0,3.0,Centre Squash
12,Li Paul Lok San,33797,0,9.0,Centre Squash
1,Cheung Alan Wing Lun,25168,13,17.45,Friend Club
2,Chu Raymond Wai Man,25974,8,19.29,Friend Club
3,Mong Hoi Ching Norman,26529,12,17.7,Friend Club
4,Ip Chun Keung,25979,17,16.5,Friend Club
5,Wong Ho Sang,30360,23,14.18,Friend Club
6,Yau Raymond Chung Yiu,26423,43,9.0,Friend Club
7,Chang Willon Wing Leung,22427,0,0.0,Friend Club
8,Leung Michael Yan Por,25671,0,15.0,Friend Club
9,Wong Tony Wing Tung,26395,0,0.0,Friend Club
1,Lee Lawrence Chi Hung,28004,14,17.4,Hong Kong Football Club 9
2,Chow Kar Wah,23072,19,15.5,Hong Kong Football Club 9
3,Wright Martin,29202,22,14.62,Hong Kong Football Club 9
4,Jones Robert F.,27122,16,16.67,Hong Kong Football Club 9
5,McAuslan Gary,25353,0,0.0,Hong Kong Football Club 9
6,Murray David,27253,32,11.7,Hong Kong Football Club 9
7,Clutterbuck Elliott Letlik,34997,0,9.0,Hong Kong Football Club 9
8,Chan Gordon Yiu Cheong,27589,34,11.25,Hong Kong Football Club 9
9,Wei Mia Lynn,34140,35,11.1,Hong Kong Football Club 9
1,Ko Toby Ho Yin,28189,1,25.75,HKPF Squash Team
2,Lau Shing Chung Simon,19777,9,19.0,HKPF Squash Team
3,Tam Chiu Wai,28782,0,0.0,HKPF Squash Team
4,Chan Ho Lam,31051,30,12.86,HKPF Squash Team
5,Kan Chi Hang,28772,0,0.0,HKPF Squash Team
6,Leung Man Wah,26498,44,7.88,HKPF Squash Team
7,Chan Po Sing,7420,48,6.0,HKPF Squash Team
8,Chan Bill Kwok Ming,20215,0,0.0,HKPF Squash Team
9,Siu William Chak Man,26273,49,5.45,HKPF Squash Team
10,Mak Derek Kam Yuen,7883,51,2.4,HKPF Squash Team
1,Leung Ka Long,29728,0,27.0,i-Mask Advance Squash Club 3
2,Trivedi Anirudh,32217,3,21.0,i-Mask Advance Squash Club 3
3,Ho Helen Sin Man,27854,7,19.5,i-Mask Advance Squash Club 3
4,Cheung Henry Hei Wa,32044,24,14.0,i-Mask Advance Squash Club 3
5,Au Yeung Albert Tsz Hung,23015,28,13.0,i-Mask Advance Squash Club 3
6,Hegde Vishal,34293,31,12.67,i-Mask Advance Squash Club 3
7,Kong Yuk Hang Jason,32043,29,12.9,i-Mask Advance Squash Club 3
8,Lee Wing Lam,30753,38,10.29,i-Mask Advance Squash Club 3
1,Yim Man Ching,32765,2,23.1,Kowloon Cricket Club 9
2,Ko Suet Icy,32871,0,24.0,Kowloon Cricket Club 9
3,Wan Pauline Yuen Ping,26325,27,13.2,Kowloon Cricket Club 9
4,Choy Yuk Kwong Donnie,3206,11,18.0,Kowloon Cricket Club 9
5,Cheung Coco Oi Yan,26154,25,13.71,Kowloon Cricket Club 9
6,Yip Kent Chi Bun,25547,42,9.33,Kowloon Cricket Club 9
7,Kundamal Khiron,33187,0,6.0,Kowloon Cricket Club 9
8,Kundamal Neel,33188,0,6.0,Kowloon Cricket Club 9
9,Lo Tin Yee Clement,11972,0,2.25,Kowloon Cricket Club 9
10,Chow Mark Yu Cheuk,17782,0,0.0,Kowloon Cricket Club 9
1,Wu Ka Ho,34383,4,20.62,Kwai Tsing District Squash Club
2,Ho Gary Ming Fai,23479,21,14.75,Kwai Tsing District Squash Club
3,Tsang Yan Kiu,31880,6,19.5,Kwai Tsing District Squash Club
4,Li Keung Shing,23473,36,10.88,Kwai Tsing District Squash Club
5,Lee Leo Chi Kin,27894,41,9.82,Kwai Tsing District Squash Club
6,Lam Chi Chris,33243,0,10.5,Kwai Tsing District Squash Club
7,Ching Tsz Pan,23477,0,2.25,Kwai Tsing District Squash Club
1,Andersson Greger,27672,18,15.9,The Best Group 2
2,Wong Rames Wang Lung,24280,20,15.33,The Best Group 2
3,Leung Eugene Chi Hang,27774,33,11.4,The Best Group 2
4,Chan Cheuk Kee,31383,26,13.33,The Best Group 2
5,Watt Ka Chun Ringo,34141,40,10.0,The Best Group 2
6,Ho Sung Hon,34912,37,10.5,The Best Group 2
7,Cheng Chi Wah,25693,47,6.43,The Best Group 2
8,Wong Ka Ming Alan,30543,50,5.0,The Best Group 2
9,Kwan Sing Luen,12723,0,0.0,The Best Group 2
