Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Twister,0.0,100.0,100.0,100.0,100.0,80.0,20
The Squash Club 2,100.0,80.0,80.0,80.0,40.0,76.0,25
Hong Kong Football Club 9,80.0,60.0,80.0,40.0,40.0,60.0,25
The Hong Kong Jockey Club Div 9,50.0,75.0,50.0,75.0,25.0,55.0,20
Centre Squash,40.0,60.0,40.0,60.0,50.0,50.0,24
BOSS,0.0,25.0,50.0,75.0,66.66666666666666,43.33333333333333,19
i-Mask Advance Squash Club 3,75.0,50.0,25.0,50.0,0.0,40.0,20
Kinetic 3,0.0,20.0,60.0,0.0,100.0,36.0,25
Kowloon Cricket Club 9,75.0,25.0,0.0,25.0,50.0,35.0,20
HKPF Squash Team,75.0,0.0,0.0,0.0,25.0,20.0,20
