Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
The Squash Club 2,100.0,80.0,80.0,80.0,40.0,76.0,25
Twister,0.0,100.0,100.0,80.0,80.0,72.0,25
Hong Kong Football Club 9,80.0,60.0,80.0,40.0,40.0,60.0,25
The Hong Kong Jockey Club Div 9,60.0,60.0,40.0,80.0,40.0,56.0,25
Centre Squash,40.0,60.0,40.0,60.0,50.0,50.0,24
i-Mask Advance Squash Club 3,80.0,60.0,40.0,60.0,0.0,48.0,25
Kowloon Cricket Club 9,80.0,20.0,20.0,40.0,40.0,40.0,25
BOSS,0.0,20.0,40.0,60.0,75.0,39.0,24
Kinetic 3,0.0,20.0,60.0,0.0,100.0,36.0,25
HKPF Squash Team,60.0,20.0,0.0,0.0,40.0,24.0,25
